"","stateName","StateAbbrv","Year","OceanSector","Open_establishments","Open_employment","Open_wages","Open_rw","Open_GDP","Open_RealGDP","cpi_ref_year","GeoId","GeoName","GeoScale","OceanSect_Id","Establishments","Employment","Wages","GDP","RealGDP","noimpute_establishments","noimpute_employment","noimpute_wages","noimpute_GDP","noimpute_RealGDP"
"2086","New York","NY",2013,"Offshore Mineral Resources",137,1203,71710767,96567261.2600822,260000000,212000000,2024,36000,"New York","State",3,137,353,17582581,43338425,44686485,57,353,17582581,43000000,39000000
"2087","New York","NY",2013,"Ship and Boat Building",39,589,37926377,51072474.4119036,115000000,124000000,2024,36000,"New York","State",4,39,589,37926377,115887787,113300509,NA,NA,NA,NA,NA
"2088","New York","NY",2013,"Tourism and Recreation",19976,317873,9344298883,12583233711.3374,22461000000,25630000000,2024,36000,"New York","State",5,18884,300752,8831821846,20961752107,20359978494,18331,299742,8790958816,21039000000,24023000000
"2089","North Carolina","NC",2013,"Living Resources",122,1845,55735134,75054130.4819658,209000000,217000000,2024,37000,"North Carolina","State",2,174,1301,30634146,185257629,181697591,77,632,15408442,76000000,81000000
"2090","North Carolina","NC",2013,"Marine Construction",87,697,33894023,45642420.9900045,65000000,77000000,2024,37000,"North Carolina","State",1,91,668,30332626,58372407,56347361,52,453,22940398,44000000,52000000
"2091","North Carolina","NC",2013,"Marine Transportation",70,1106,50488091,67988348.883698,130000000,138000000,2024,37000,"North Carolina","State",6,109,1747,117007262,278093985,279538592,6,134,5570470,8000000,8000000
"2092","North Carolina","NC",2013,"Offshore Mineral Resources",15,64,3320107,4470928.03610582,11000000,11000000,2024,37000,"North Carolina","State",3,16,106,4892986,9515029,9673999,3,27,1617852,2000000,3000000
"2093","North Carolina","NC",2013,"Ship and Boat Building",69,1427,59643040,80316599.559408,384000000,414000000,2024,37000,"North Carolina","State",4,70,1426,59643040,384930406,376350878,24,607,23566572,166000000,179000000
"2094","North Carolina","NC",2013,"Tourism and Recreation",2548,39793,606069753,816146555.945857,1282000000,1462000000,2024,37000,"North Carolina","State",5,2512,38138,577588131,1149220147,1116488399,2029,35940,540308426,1061000000,1217000000
"2095","Ohio","OH",2013,"Living Resources",21,298,12466322,16787417.6742986,19000000,20000000,2024,39000,"Ohio","State",2,40,198,5270255,37115725,36088357,4,105,3285929,8000000,8000000
"2096","Ohio","OH",2013,"Marine Construction",42,436,24797933,33393430.2182379,51000000,60000000,2024,39000,"Ohio","State",1,42,402,22644802,41272449,39840787,28,302,17794337,32000000,38000000
"2097","Ohio","OH",2013,"Marine Transportation",182,6300,287240600,386804365.694202,522000000,588000000,2024,39000,"Ohio","State",6,223,8190,421210016,753726706,775212140,120,5146,229015772,357000000,381000000
"2098","Ohio","OH",2013,"Offshore Mineral Resources",46,237,14056575,18928886.1773561,124000000,77000000,2024,39000,"Ohio","State",3,46,362,17896686,184034913,173618536,10,33,1945060,5000000,5000000
"2099","Ohio","OH",2013,"Ship and Boat Building",13,148,5754217,7748752.28638477,17000000,18000000,2024,39000,"Ohio","State",4,14,148,5754217,17497966,17108009,NA,NA,NA,NA,NA
"2100","Ohio","OH",2013,"Tourism and Recreation",2158,37276,552142325,743526722.11601,1251000000,1425000000,2024,39000,"Ohio","State",5,2129,36945,574280531,1330643707,1294663588,1719,33007,484803521,1070000000,1223000000
"2101","Oregon","OR",2013,"Living Resources",199,2481,108490147,146095165.515588,219000000,228000000,2024,41000,"Oregon","State",2,245,2021,71126651,160009471,156032312,128,1212,43053884,87000000,93000000
"2102","Oregon","OR",2013,"Marine Construction",44,602,42329162,57001360.4672293,84000000,99000000,2024,41000,"Oregon","State",1,56,642,45534051,72028895,69530496,29,481,34650928,55000000,64000000
"2103","Oregon","OR",2013,"Marine Transportation",177,3367,177710534,239308825.301934,399000000,434000000,2024,41000,"Oregon","State",6,166,4782,311598245,672040899,674484865,102,2580,137151747,220000000,242000000
"2104","Oregon","OR",2013,"Offshore Mineral Resources",21,313,16918889,22783339.592784,41000000,39000000,2024,41000,"Oregon","State",3,22,305,16228799,41241011,44913179,9,189,9666993,24000000,23000000
"2105","Oregon","OR",2013,"Ship and Boat Building",44,1477,91466976,123171395.762221,148000000,160000000,2024,41000,"Oregon","State",4,53,1479,91556643,128281919,125424097,NA,NA,NA,NA,NA
"2106","Oregon","OR",2013,"Tourism and Recreation",1805,24530,457062063,615489597.844991,879000000,1003000000,2024,41000,"Oregon","State",5,1732,23089,427683703,819953655,797018455,1360,20170,373612781,697000000,799000000
"2107","Pennsylvania","PA",2013,"Living Resources",68,1383,53752474,72384237.8414635,71000000,73000000,2024,42000,"Pennsylvania","State",2,122,798,21141083,77075494,75259698,60,600,24789901,49000000,51000000
"2108","Pennsylvania","PA",2013,"Marine Construction",18,181,13213832,17794030.1733327,24000000,28000000,2024,42000,"Pennsylvania","State",1,19,170,11835796,21334383,20594382,12,92,6246411,11000000,13000000
"2109","Pennsylvania","PA",2013,"Marine Transportation",154,7763,329399525,443576480.378929,526000000,568000000,2024,42000,"Pennsylvania","State",6,198,9442,448855875,827258241,844427506,98,6563,266152585,410000000,435000000
"2110","Pennsylvania","PA",2013,"Offshore Mineral Resources",26,228,16584058,22332449.6678582,126000000,76000000,2024,42000,"Pennsylvania","State",3,28,185,15038005,77725829,73405037,4,25,1464385,2000000,2000000
"2111","Pennsylvania","PA",2013,"Ship and Boat Building",12,1173,69307733,93331282.8744372,168000000,180000000,2024,42000,"Pennsylvania","State",4,13,1153,69214572,168429189,164675755,6,678,47336184,118000000,128000000
"2112","Pennsylvania","PA",2013,"Tourism and Recreation",2525,36247,742069506,999286747.234388,1583000000,1812000000,2024,42000,"Pennsylvania","State",5,2120,34926,770511311,1872057266,1819400276,2068,33011,684474897,1458000000,1670000000
"2113","Rhode Island","RI",2013,"Living Resources",107,993,52086381,70140641.0626139,164000000,172000000,2024,44000,"Rhode Island","State",2,72,446,18836882,72257924,69840069,25,149,3551073,0,0
"2114","Rhode Island","RI",2013,"Marine Construction",30,130,9746522,13124876.0051627,20000000,23000000,2024,44000,"Rhode Island","State",1,23,122,8899242,18191349,17560783,30,130,9746522,20000000,23000000
"2115","Rhode Island","RI",2013,"Marine Transportation",65,1952,97407872,131171534.871952,172000000,176000000,2024,44000,"Rhode Island","State",6,53,2540,180164186,382467353,389959155,18,201,8368213,19000000,24000000
"2116","Rhode Island","RI",2013,"Offshore Mineral Resources",17,162,7751249,10437998.4993767,14000000,14000000,2024,44000,"Rhode Island","State",3,17,155,7962412,15406465,16672876,3,18,548956,1000000,1000000
"2117","Rhode Island","RI",2013,"Ship and Boat Building",44,3695,216509254,291556014.824599,315000000,340000000,2024,44000,"Rhode Island","State",4,46,3692,216517520,316963055,309866121,1,19,1888051,2000000,2000000
"2118","Rhode Island","RI",2013,"Tourism and Recreation",2385,34742,624752119,841304631.463145,1494000000,1703000000,2024,44000,"Rhode Island","State",5,2166,34089,646755276,1589068416,1545315822,0,NA,NA,0,0
"2119","South Carolina","SC",2013,"Living Resources",57,433,13044797,17566404.2862465,24000000,24000000,2024,45000,"South Carolina","State",2,65,256,5400681,12887856,12682585,41,203,4521269,1000000,1000000
"2120","South Carolina","SC",2013,"Marine Construction",51,569,31142101,41936622.7870907,66000000,78000000,2024,45000,"South Carolina","State",1,52,409,22231079,47097912,45464235,31,280,17149425,36000000,42000000
"2121","South Carolina","SC",2013,"Marine Transportation",123,4338,168676246,227143059.156196,442000000,526000000,2024,45000,"South Carolina","State",6,148,4379,177234889,347204872,347356110,70,3212,111636731,197000000,222000000
"2122","South Carolina","SC",2013,"Offshore Mineral Resources",17,154,6896458,9286919.72522575,17000000,17000000,2024,45000,"South Carolina","State",3,17,102,4345399,10755283,11217368,NA,NA,NA,NA,NA
"2123","South Carolina","SC",2013,"Ship and Boat Building",33,2278,93808034,126323914.780892,151000000,163000000,2024,45000,"South Carolina","State",4,32,2276,93740834,152373923,148986487,14,1106,53292799,86000000,92000000
"2124","South Carolina","SC",2013,"Tourism and Recreation",2919,64173,1190169389,1602707679.65324,3217000000,3650000000,2024,45000,"South Carolina","State",5,2794,63122,1206084123,3253236294,3163104692,2560,59841,1109185696,2951000000,3354000000
"2125","Texas","TX",2013,"Living Resources",240,3800,127163497,171241098.214515,293000000,295000000,2024,48000,"Texas","State",2,256,2313,69789068,234008133,228991623,151,1260,35495219,95000000,99000000
"2126","Texas","TX",2013,"Marine Construction",159,6461,483601066,651227589.911624,1159000000,1360000000,2024,48000,"Texas","State",1,162,7003,465372214,884288235,853614423,129,4178,296236481,568000000,666000000
"2127","Texas","TX",2013,"Marine Transportation",668,25590,1373621767,1849748595.4659,3551000000,4188000000,2024,48000,"Texas","State",6,717,30745,1964871362,4167863827,4198059600,466,19772,1066954797,1985000000,2296000000
"2128","Texas","TX",2013,"Offshore Mineral Resources",2328,112547,18332055510,24686339957.6225,132195000000,68322000000,2024,48000,"Texas","State",3,2486,115167,18363290146,111550000000,104152000000,1949,104138,17457215163,107147000000,55711000000
"2129","Texas","TX",2013,"Ship and Boat Building",109,5872,331867486,446899890.435851,881000000,949000000,2024,48000,"Texas","State",4,113,5871,331739974,884748102,865033699,7,618,39031679,103000000,111000000
"2130","Texas","TX",2013,"Tourism and Recreation",2374,46969,789817908,1063585770.62513,2088000000,2387000000,2024,48000,"Texas","State",5,2261,46350,765103333,1580147238,1535397856,1768,38006,609165400,1215000000,1403000000
"2131","Virginia","VA",2013,"Living Resources",221,2753,104942021,141317181.31473,733000000,746000000,2024,51000,"Virginia","State",2,182,2197,76154337,655005705,642951598,84,1025,39306518,294000000,321000000
"2132","Virginia","VA",2013,"Marine Construction",148,2084,134291396,180839680.725271,346000000,406000000,2024,51000,"Virginia","State",1,156,2140,137528622,268332278,259024699,86,1544,100244792,197000000,231000000
"2133","Virginia","VA",2013,"Marine Transportation",340,13335,852666188,1148218616.12165,3968000000,5063000000,2024,51000,"Virginia","State",6,343,15288,1113437399,2032259099,2054316845,146,5641,269895174,403000000,439000000
"2134","Virginia","VA",2013,"Offshore Mineral Resources",48,292,21774813,29322432.2623918,74000000,73000000,2024,51000,"Virginia","State",3,53,495,86897990,167379951,165697563,3,21,868979,3000000,2000000
"2135","Virginia","VA",2013,"Ship and Boat Building",57,36876,2488874150,3351571423.24255,3567000000,3841000000,2024,51000,"Virginia","State",4,59,36877,2488874150,3571910068,3492373984,21,13819,923752154,1327000000,1429000000
"2136","Virginia","VA",2013,"Tourism and Recreation",3210,60924,970551338,1306965292.78697,2075000000,2365000000,2024,51000,"Virginia","State",5,3253,60268,947625928,1865397429,1812320091,2907,54682,841112356,1656000000,1903000000
"2137","Washington","WA",2013,"Living Resources",675,11488,634718230,854725211.492347,1930000000,2051000000,2024,53000,"Washington","State",2,588,10153,585588633,1364976842,1331567473,529,9580,572150537,1323000000,1424000000
"2138","Washington","WA",2013,"Marine Construction",168,2412,220045854,296318476.644329,484000000,568000000,2024,53000,"Washington","State",1,153,2204,193197521,367010349,354277488,138,2122,187725775,359000000,421000000
"2139","Washington","WA",2013,"Marine Transportation",476,19633,1366023066,1839516020.86987,3674000000,4205000000,2024,53000,"Washington","State",6,476,19755,1387348627,2560585803,2561336553,300,12615,915443168,1712000000,1903000000
"2140","Washington","WA",2013,"Offshore Mineral Resources",83,1092,64429002,86761480.1920454,181000000,175000000,2024,53000,"Washington","State",3,77,898,56682225,155218220,166385955,15,59,3696626,7000000,7000000
"2141","Washington","WA",2013,"Ship and Boat Building",135,16307,1107253710,1491051643.85885,3574000000,3849000000,2024,53000,"Washington","State",4,140,16309,1107384942,3588174974,3508212884,51,13072,944468164,3042000000,3276000000
"2142","Washington","WA",2013,"Tourism and Recreation",5158,72607,1450202004,1952873188.33845,3488000000,3979000000,2024,53000,"Washington","State",5,5007,71812,1533620530,3687754776,3583634881,4504,65711,1298101526,3021000000,3461000000
"2143","Wisconsin","WI",2013,"Living Resources",26,376,10840419,14597941.6569601,19000000,20000000,2024,55000,"Wisconsin","State",2,30,292,7048857,28747537,28003728,4,41,1078892,2000000,2000000
"2144","Wisconsin","WI",2013,"Marine Construction",26,162,11064963,14900317.1978877,43000000,50000000,2024,55000,"Wisconsin","State",1,28,147,8806115,15905679,15354019,9,73,5378911,9000000,11000000
"2145","Wisconsin","WI",2013,"Marine Transportation",128,3642,166759913,224562483.859556,396000000,412000000,2024,55000,"Wisconsin","State",6,132,3904,172548407,299605414,309638152,60,1818,70249351,108000000,114000000
"2146","Wisconsin","WI",2013,"Offshore Mineral Resources",23,161,9047654,12183765.4655723,37000000,35000000,2024,55000,"Wisconsin","State",3,24,126,6829437,21405631,22989952,NA,NA,NA,NA,NA
"2147","Wisconsin","WI",2013,"Ship and Boat Building",25,3030,141600484,190682255.144043,465000000,501000000,2024,55000,"Wisconsin","State",4,25,3030,141600484,452343218,442268002,NA,NA,NA,NA,NA
"2148","Wisconsin","WI",2013,"Tourism and Recreation",2139,33932,470777723,633959400.363847,1019000000,1163000000,2024,55000,"Wisconsin","State",5,1760,32474,461908462,969674856,942185541,1455,26580,356785403,724000000,833000000
"2149","Alabama","AL",2012,"Living Resources",78,1946,54070165,73879451.3611089,70000000,75000000,2024,1000,"Alabama","State",2,121,1857,45296112,133881802,133881802,61,1017,19879736,36000000,38000000
"2150","Alabama","AL",2012,"Marine Construction",41,383,18842478,25745656.8682742,36000000,43000000,2024,1000,"Alabama","State",1,44,383,18831030,36076293,36076293,41,383,18842478,36000000,43000000
"2151","Alabama","AL",2012,"Marine Transportation",91,2717,131816166,180108676.91543,451000000,577000000,2024,1000,"Alabama","State",6,135,4210,210575556,435865470,435865470,59,2346,110479920,238000000,295000000
"2152","Alabama","AL",2012,"Offshore Mineral Resources",34,536,50886068,69528820.1846229,398000000,206000000,2024,1000,"Alabama","State",3,38,545,55253898,404367619,404367619,7,363,40644095,373000000,181000000
"2153","Alabama","AL",2012,"Ship and Boat Building",42,4760,250450790,342206587.781511,467000000,513000000,2024,1000,"Alabama","State",4,43,4760,250478690,468173884,468173884,33,4703,247992573,462000000,508000000
"2154","Alabama","AL",2012,"Tourism and Recreation",795,15428,247499581,338174166.985747,519000000,606000000,2024,1000,"Alabama","State",5,837,15138,239903881,496689374,496689374,657,12728,191651389,363000000,429000000
"2155","Alaska","AK",2012,"Living Resources",308,11109,434795287,594088011.078026,801000000,867000000,2024,2000,"Alaska","State",2,314,10786,392817766,760420882,760420882,150,6936,262936587,431000000,470000000
"2156","Alaska","AK",2012,"Marine Construction",43,398,38662309,52826732.8909874,153000000,185000000,2024,2000,"Alaska","State",1,49,400,38266947,64477687,64477687,24,339,32906152,55000000,66000000
"2157","Alaska","AK",2012,"Marine Transportation",172,2083,132620493,181207680.444594,580000000,709000000,2024,2000,"Alaska","State",6,176,1899,121589989,293919340,293919340,61,263,21880950,63000000,85000000
"2158","Alaska","AK",2012,"Offshore Mineral Resources",159,12927,1667577512,2278515514.26811,29441000000,15334000000,2024,2000,"Alaska","State",3,169,13077,1656803114,15902028088,15902028088,100,9218,1142536825,8927000000,5117000000
"2159","Alaska","AK",2012,"Ship and Boat Building",24,357,17582351,24023866.48845,20000000,23000000,2024,2000,"Alaska","State",4,24,357,17587700,20936314,20936314,3,26,993727,1000000,1000000
"2160","Alaska","AK",2012,"Tourism and Recreation",1930,24122,520113158,710663156.998509,1212000000,1408000000,2024,2000,"Alaska","State",5,1637,21439,450766086,925307781,925307781,1288,19873,419071780,847000000,989000000
"2161","California","CA",2012,"Living Resources",716,7976,356257995,486777593.540826,940000000,987000000,2024,6000,"California","State",2,469,3453,130859437,323589936,323589936,521,6303,263913675,596000000,633000000
"2162","California","CA",2012,"Marine Construction",281,5441,457041908,624484962.054444,888000000,1072000000,2024,6000,"California","State",1,300,5651,477764435,883646263,883646263,260,5143,434058686,803000000,970000000
"2163","California","CA",2012,"Marine Transportation",1670,96436,7792231330,10647013311.2761,15529000000,15761000000,2024,6000,"California","State",6,1611,94871,7815106482,14962571284,14962571284,1213,72521,5786074350,10913000000,10438000000
"2164","California","CA",2012,"Offshore Mineral Resources",368,7731,876262541,1197292347.85629,5074000000,3108000000,2024,6000,"California","State",3,387,9900,1373466024,7818823932,7818823932,172,3712,357364871,1357000000,934000000
"2165","California","CA",2012,"Ship and Boat Building",117,7564,473871480,647480258.368419,835000000,918000000,2024,6000,"California","State",4,122,7565,473904016,837251443,837251443,42,6245,402291064,709000000,779000000
"2166","California","CA",2012,"Tourism and Recreation",19514,387478,8623503709,11782832783.3251,17542000000,20471000000,2024,6000,"California","State",5,18114,367952,8701814736,17634844230,17634844230,17590,347331,7670770099,15475000000,18125000000
"2167","Connecticut","CT",2012,"Living Resources",63,594,24107423,32939480.911088,67000000,64000000,2024,9000,"Connecticut","State",2,69,473,18581588,56839494,56839494,41,257,8115069,14000000,15000000
"2168","Connecticut","CT",2012,"Marine Construction",42,281,19410217,26521394.1935207,39000000,47000000,2024,9000,"Connecticut","State",1,43,282,19388443,39298565,39298565,42,281,19410217,39000000,47000000
"2169","Connecticut","CT",2012,"Marine Transportation",143,3504,243111117,332177934.470232,534000000,635000000,2024,9000,"Connecticut","State",6,137,4011,344502069,629050860,629050860,63,1585,80157704,129000000,129000000
"2170","Connecticut","CT",2012,"Offshore Mineral Resources",26,179,12700217,17353101.307484,49000000,43000000,2024,9000,"Connecticut","State",3,27,250,19360661,82646820,82646820,9,60,3109346,14000000,12000000
"2171","Connecticut","CT",2012,"Ship and Boat Building",17,8532,738039701,1008429830.57269,57000000,62000000,2024,9000,"Connecticut","State",4,17,8505,738912121,1640338260,1640338260,6,241,22493340,58000000,64000000
"2172","Connecticut","CT",2012,"Tourism and Recreation",2671,37105,747920755,1021930933.62561,1771000000,2071000000,2024,9000,"Connecticut","State",5,2502,34032,735966911,1775216511,1775216511,2418,33892,675888195,1517000000,1782000000
"2173","Delaware","DE",2012,"Living Resources",29,128,7760427,10603557.0636352,7000000,7000000,2024,10000,"Delaware","State",2,24,186,7154909,15045464,15045464,28,128,3760427,2000000,2000000
"2174","Delaware","DE",2012,"Marine Construction",19,140,8232991,11249250.8302565,14000000,18000000,2024,10000,"Delaware","State",1,NA,NA,NA,NA,NA,19,140,8232991,14000000,18000000
"2175","Delaware","DE",2012,"Marine Transportation",76,2713,134105659,183236955.203476,218000000,225000000,2024,10000,"Delaware","State",6,68,2295,110348126,166498726,166498726,49,1871,90028630,143000000,149000000
"2176","Delaware","DE",2012,"Offshore Mineral Resources",6,20,988922,1351227.2117938,NA,NA,2024,10000,"Delaware","State",3,NA,NA,NA,NA,NA,4,10,458513,0,0
"2177","Delaware","DE",2012,"Ship and Boat Building",2,NA,NA,NA,NA,NA,2024,10000,"Delaware","State",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178","Delaware","DE",2012,"Tourism and Recreation",966,16586,275722157,376736439.333338,567000000,665000000,2024,10000,"Delaware","State",5,963,17530,288876354,594642397,594642397,0,NA,NA,0,0
"2179","Florida","FL",2012,"Living Resources",737,5806,226708931,309766601.556761,655000000,683000000,2024,12000,"Florida","State",2,516,3381,114585076,318306916,318306916,471,3676,150983740,349000000,373000000
"2180","Florida","FL",2012,"Marine Construction",646,7059,375389790,512918562.991711,800000000,967000000,2024,12000,"Florida","State",1,747,7026,372701493,757396928,757396928,628,6956,370884823,752000000,908000000
"2181","Florida","FL",2012,"Marine Transportation",1389,47602,2648858480,3619301110.04032,8146000000,9850000000,2024,12000,"Florida","State",6,1390,50366,2747887472,6149685796,6149685796,922,36677,1943166259,4000000000,4523000000
"2182","Florida","FL",2012,"Offshore Mineral Resources",270,1691,105802946,144565187.477062,642000000,531000000,2024,12000,"Florida","State",3,293,1397,93802136,434274207,434274207,81,356,16562842,43000000,43000000
"2183","Florida","FL",2012,"Ship and Boat Building",360,8765,393388653,537511535.160639,765000000,841000000,2024,12000,"Florida","State",4,404,8766,394254554,769267797,769267797,238,4442,198238621,384000000,422000000
"2184","Florida","FL",2012,"Tourism and Recreation",22035,371925,7471288727,10208489347.682,16577000000,19329000000,2024,12000,"Florida","State",5,21339,365831,7834200088,17274379099,17274379099,18693,329002,6524221053,14104000000,16518000000
"2185","Georgia","GA",2012,"Living Resources",38,1848,78943048,107864851.538016,10000000,11000000,2024,13000,"Georgia","State",2,84,997,31292732,107751288,107751288,23,117,2789220,3000000,3000000
"2186","Georgia","GA",2012,"Marine Construction",19,129,5207252,7114994.37461848,12000000,15000000,2024,13000,"Georgia","State",1,NA,NA,NA,NA,NA,10,87,3185113,6000000,7000000
"2187","Georgia","GA",2012,"Marine Transportation",97,6685,245640363,335633800.60417,579000000,660000000,2024,13000,"Georgia","State",6,142,7072,272974336,460214571,460214571,59,5235,183694472,290000000,329000000
"2188","Georgia","GA",2012,"Offshore Mineral Resources",5,12,714246,975919.26517613,1000000,1000000,2024,13000,"Georgia","State",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2189","Georgia","GA",2012,"Ship and Boat Building",18,885,33569678,45868351.8678622,79000000,87000000,2024,13000,"Georgia","State",4,18,885,33569678,79237749,79237749,NA,NA,NA,NA,NA
"2190","Georgia","GA",2012,"Tourism and Recreation",825,15939,274685052,375319376.633886,592000000,690000000,2024,13000,"Georgia","State",5,846,14847,246365910,511353661,511353661,706,14833,255505188,541000000,633000000
"2191","Hawaii","HI",2012,"Living Resources",162,1340,48453392,66204901.7404176,128000000,129000000,2024,15000,"Hawaii","State",2,131,793,25341555,70782004,70782004,149,1267,44304705,95000000,98000000
"2192","Hawaii","HI",2012,"Marine Construction",36,637,60131984,82162092.8453547,114000000,137000000,2024,15000,"Hawaii","State",1,36,634,59950315,113492190,113492190,36,637,60131984,114000000,137000000
"2193","Hawaii","HI",2012,"Marine Transportation",102,1955,133677500,182651934.498808,225000000,251000000,2024,15000,"Hawaii","State",6,100,3574,233031173,465378122,465378122,63,2158,166245109,315000000,387000000
"2194","Hawaii","HI",2012,"Offshore Mineral Resources",8,90,7044740,9625669.16869305,19000000,16000000,2024,15000,"Hawaii","State",3,11,114,11827543,33026494,33026494,NA,NA,NA,NA,NA
"2195","Hawaii","HI",2012,"Ship and Boat Building",26,5191,442344249,604402629.654572,94000000,103000000,2024,15000,"Hawaii","State",4,28,5189,442263164,93963775,93963775,1,4460,397622015,81000000,89000000
"2196","Hawaii","HI",2012,"Tourism and Recreation",4014,101786,2886635270,3944190417.65262,6493000000,7496000000,2024,15000,"Hawaii","State",5,3723,95705,2758441773,6186474074,6186474074,0,NA,NA,0,0
"2197","Illinois","IL",2012,"Living Resources",81,1423,77762918,106252342.838866,92000000,97000000,2024,17000,"Illinois","State",2,63,536,16840413,43756979,43756979,77,709,36448304,75000000,80000000
"2198","Illinois","IL",2012,"Marine Construction",105,423,28059580,38339560.1442596,47000000,57000000,2024,17000,"Illinois","State",1,109,422,28071947,50030142,50030142,104,423,28059580,47000000,57000000
"2199","Illinois","IL",2012,"Marine Transportation",281,16707,808296336,1104425867.76823,1420000000,1436000000,2024,17000,"Illinois","State",6,348,19435,1064870781,2007244499,2007244499,230,15340,715686418,1210000000,1225000000
"2200","Illinois","IL",2012,"Offshore Mineral Resources",38,373,27131801,37071878.6603531,85000000,76000000,2024,17000,"Illinois","State",3,40,285,22038398,62205402,62205402,14,81,7356550,12000000,13000000
"2201","Illinois","IL",2012,"Ship and Boat Building",22,767,39731779,54288016.0932178,115000000,127000000,2024,17000,"Illinois","State",4,23,767,39731779,115930497,115930497,5,24,1181443,3000000,3000000
"2202","Illinois","IL",2012,"Tourism and Recreation",3634,64962,1412825912,1930432459.75515,3253000000,3804000000,2024,17000,"Illinois","State",5,2131,63276,1729848489,4188896034,4188896034,3089,58313,1269349538,2925000000,3421000000
"2203","Indiana","IN",2012,"Living Resources",2,132,6347044,8672368.40963598,3000000,3000000,2024,18000,"Indiana","State",2,18,97,2345929,16589638,16589638,NA,NA,NA,NA,NA
"2204","Indiana","IN",2012,"Marine Construction",20,358,33050303,45158697.4645935,88000000,106000000,2024,18000,"Indiana","State",1,21,477,40656115,71810676,71810676,18,320,30605187,54000000,65000000
"2205","Indiana","IN",2012,"Marine Transportation",43,1165,45401446,62034837.998366,87000000,90000000,2024,18000,"Indiana","State",6,70,3050,173715105,403206565,403206565,19,586,22604809,36000000,36000000
"2206","Indiana","IN",2012,"Offshore Mineral Resources",5,43,1951399,2666318.79031616,7000000,6000000,2024,18000,"Indiana","State",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2207","Indiana","IN",2012,"Ship and Boat Building",19,2682,123314951,168492934.69649,305000000,336000000,2024,18000,"Indiana","State",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2208","Indiana","IN",2012,"Tourism and Recreation",400,6972,93764780,128116686.793605,194000000,228000000,2024,18000,"Indiana","State",5,402,6631,85189202,176127039,176127039,397,7815,104489433,211000000,249000000
"2209","Louisiana","LA",2012,"Living Resources",304,3957,153022464,209084169.448327,491000000,500000000,2024,22000,"Louisiana","State",2,328,3221,116600028,452226461,452226461,180,1937,70413576,226000000,241000000
"2210","Louisiana","LA",2012,"Marine Construction",135,6171,352324842,481403481.252536,587000000,709000000,2024,22000,"Louisiana","State",1,150,6198,359609704,562232772,562232772,75,4117,230955375,361000000,435000000
"2211","Louisiana","LA",2012,"Marine Transportation",528,18222,1296962279,1772120727.84468,2598000000,3055000000,2024,22000,"Louisiana","State",6,607,21248,1524345576,2598272974,2598272974,264,10103,746092340,1247000000,1471000000
"2212","Louisiana","LA",2012,"Offshore Mineral Resources",707,24161,2237325186,3056997415.53451,13634000000,8151000000,2024,22000,"Louisiana","State",3,749,22827,2168320325,10440515887,10440515887,324,11509,955632670,2891000000,2181000000
"2213","Louisiana","LA",2012,"Ship and Boat Building",143,10984,639770544,874158531.603598,1013000000,1115000000,2024,22000,"Louisiana","State",4,154,10986,639827035,1016497467,1016497467,55,3860,216593628,350000000,385000000
"2214","Louisiana","LA",2012,"Tourism and Recreation",2622,48252,958191783,1309237397.60729,2165000000,2528000000,2024,22000,"Louisiana","State",5,2322,45116,859903669,1890593239,1890593239,2020,41828,821663836,1814000000,2126000000
"2215","Maine","ME",2012,"Living Resources",582,3032,111733528,152668512.05416,341000000,364000000,2024,23000,"Maine","State",2,439,1670,62805646,203502953,203502953,286,1990,60060429,162000000,173000000
"2216","Maine","ME",2012,"Marine Construction",35,185,9580928,13091021.8271145,19000000,23000000,2024,23000,"Maine","State",1,36,215,11502510,19324755,19324755,27,166,8554798,14000000,17000000
"2217","Maine","ME",2012,"Marine Transportation",71,2953,114785842,156839080.010267,273000000,278000000,2024,23000,"Maine","State",6,64,2976,112553906,175389063,175389063,31,2295,84930966,130000000,131000000
"2218","Maine","ME",2012,"Offshore Mineral Resources",16,58,2753960,3762908.97590721,11000000,10000000,2024,23000,"Maine","State",3,16,50,2119999,6255785,6255785,7,33,1408157,4000000,3000000
"2219","Maine","ME",2012,"Ship and Boat Building",78,10960,746554280,1020063832.70934,785000000,863000000,2024,23000,"Maine","State",4,80,10958,746538517,696420704,696420704,34,5303,385537496,376000000,413000000
"2220","Maine","ME",2012,"Tourism and Recreation",2483,31323,578610974,790592384.269557,1268000000,1475000000,2024,23000,"Maine","State",5,2327,29785,557851261,1203058039,1203058039,2140,28310,520788821,1100000000,1285000000
"2221","Maryland","MD",2012,"Living Resources",173,2121,84383282,115298161.175459,204000000,215000000,2024,24000,"Maryland","State",2,162,1398,41904832,115245255,115245255,118,1012,23732359,27000000,29000000
"2222","Maryland","MD",2012,"Marine Construction",126,1322,67717799,92527067.73024,127000000,154000000,2024,24000,"Maryland","State",1,128,1300,65915661,116457038,116457038,101,1212,62488482,110000000,133000000
